YEAR,FILM,FILM_ID,COUNTRY,COUNTRY_ID,VOTER,VOTER_ID,DIRECTOR,DIRECTOR_ID,GENDER,GENDER_ID,ROLE,ROLE_ID
1934,Dames,4ce2b6a84f363,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Busby Berkeley,e52ac8cd-cb71-42aa-928f-ebeae86c19a7,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1945,"Dames du Bois de Boulogne, Les",4ce2b6a84f93b,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Robert Bresson,ffe277c3-bcfc-41e0-957e-081b92c78c7e,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1969,The Damned,4ce2b6fb16daf,Switzerland,66e5234f-387e-410e-ad3e-ee7b5d4d4a1b,,,Luchino Visconti,4be2d5e4-28d0-4755-b375-52942439f43a,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1969,The Damned,4ce2b6fb16daf,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,Luchino Visconti,4be2d5e4-28d0-4755-b375-52942439f43a,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2000,Dancer in the Dark,4ce2b8182fa8a,Denmark,4bfda1ab-28e8-463b-9ac3-130afb21ad82,,,Lars von Trier,beb480a3-401f-49a4-9dd4-51cd268c16fa,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2000,Dancer in the Dark,4ce2b8182fa8a,United Germany,862e77e0-c0fb-4eda-8e6b-92606bab1eab,,,Lars von Trier,beb480a3-401f-49a4-9dd4-51cd268c16fa,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2000,Dancer in the Dark,4ce2b8182fa8a,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Lars von Trier,beb480a3-401f-49a4-9dd4-51cd268c16fa,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2000,Dancer in the Dark,4ce2b8182fa8a,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,Lars von Trier,beb480a3-401f-49a4-9dd4-51cd268c16fa,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2000,Dancer in the Dark,4ce2b8182fa8a,Sweden,09941d9c-a83d-43ba-9592-c4f19bd27129,,,Lars von Trier,beb480a3-401f-49a4-9dd4-51cd268c16fa,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1967,Danger: Diabolik,4ce2b6a8cf6a9,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Mario Bava,dcbecdc0-fd1b-4a33-ab42-472def297fb0,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1967,Danger: Diabolik,4ce2b6a8cf6a9,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,Mario Bava,dcbecdc0-fd1b-4a33-ab42-472def297fb0,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2002,Dans le noir du temps,4ce2b89ddda0b,United Germany,862e77e0-c0fb-4eda-8e6b-92606bab1eab,,,Jean-Luc Godard,41c14f8c-61f3-47be-a203-b84ed6214727,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2002,Dans le noir du temps,4ce2b89ddda0b,Great Britain,ec456141-205d-4045-a0aa-3393dca2c929,,,Jean-Luc Godard,41c14f8c-61f3-47be-a203-b84ed6214727,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2002,Dans le noir du temps,4ce2b89ddda0b,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Jean-Luc Godard,41c14f8c-61f3-47be-a203-b84ed6214727,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2006,Daratt,4ce2b8b9bf0a9,Austria,ef3a7845-ea2c-4ead-87d1-9ee1cb260162,,,Mahamat-Saleh Haroun,b90ddbb3-46d0-4304-9413-972d40db93a5,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2006,Daratt,4ce2b8b9bf0a9,Belgium,e81816af-ed71-459b-943b-cc1b07af3d1c,,,Mahamat-Saleh Haroun,b90ddbb3-46d0-4304-9413-972d40db93a5,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2006,Daratt,4ce2b8b9bf0a9,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Mahamat-Saleh Haroun,b90ddbb3-46d0-4304-9413-972d40db93a5,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2006,Daratt,4ce2b8b9bf0a9,Great Britain,ec456141-205d-4045-a0aa-3393dca2c929,,,Mahamat-Saleh Haroun,b90ddbb3-46d0-4304-9413-972d40db93a5,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2006,Daratt,4ce2b8b9bf0a9,Chad,cd36486d-ec64-4ad4-9520-0f63f3fab12e,,,Mahamat-Saleh Haroun,b90ddbb3-46d0-4304-9413-972d40db93a5,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1989,Darkness Light Darkness,4ce2b7a5de488,Czechoslovakia,91d91da9-6d98-4368-a4ef-fb6ca81d28cc,,,Jan Svankmajer,17d3f64d-3793-40b9-94d6-fa5a32786732,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2004,Darwin's Nightmare,4ce2b8ab9e747,Austria,ef3a7845-ea2c-4ead-87d1-9ee1cb260162,,,Hubert Sauper,72f3b36e-e7c4-4bcf-b063-648c37a5281b,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2004,Darwin's Nightmare,4ce2b8ab9e747,Belgium,e81816af-ed71-459b-943b-cc1b07af3d1c,,,Hubert Sauper,72f3b36e-e7c4-4bcf-b063-648c37a5281b,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2004,Darwin's Nightmare,4ce2b8ab9e747,United Germany,862e77e0-c0fb-4eda-8e6b-92606bab1eab,,,Hubert Sauper,72f3b36e-e7c4-4bcf-b063-648c37a5281b,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2004,Darwin's Nightmare,4ce2b8ab9e747,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Hubert Sauper,72f3b36e-e7c4-4bcf-b063-648c37a5281b,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2004,Darwin's Nightmare,4ce2b8ab9e747,Netherlands,2d68dc51-e6e7-428e-aca3-f2a3469280d6,,,Hubert Sauper,72f3b36e-e7c4-4bcf-b063-648c37a5281b,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1962,David and Lisa,4ce2b6a87e6a8,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Frank Perry,1af003bb-f779-47cc-8eed-eaa6b562376b,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1968,David Holzman's Diary,4ce2b6a880126,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Jim McBride,720f0faa-2355-4f59-8f25-a267cc3751bb,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1978,Dawn of the Dead,4ce2b6bcd3f85,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,George A Romero,eca5fd08-a26d-4a4c-b84e-4c878c2ca36c,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1973,Day for Night,4ce2b6b1c8fb7,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,François Truffaut,6ed31366-1572-457f-b3d1-f0e6b17e1715,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1973,Day for Night,4ce2b6b1c8fb7,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,François Truffaut,6ed31366-1572-457f-b3d1-f0e6b17e1715,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2000,The Day I Became a Woman,4ce2b849c2d3a,Iran,8385c6b7-dbe0-43d2-8347-fb79264bcd0d,,,Marzieh Meshini,94789939-58fb-472a-8182-d857ce4068ca,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1943,Day of Wrath,4ce2b6ba1935d,Denmark,4bfda1ab-28e8-463b-9ac3-130afb21ad82,,,Carl Theodor Dreyer,76f52623-6af8-4fa4-839e-83ae4421f592,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1970,Days and Nights in the Forest,4ce2b6c020031,India,d212face-2dbf-454e-b832-9e91c88618ce,,,Satyajit Ray,9cd930e8-2174-41e7-82df-7ca83b085b71,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1990,Days of Being Wild,4ce2b7b4c238b,Hong Kong,e669f5ec-4e38-4dd3-ab5e-24ce0882c166,,,Wong Kar Wai,763835e0-bbcd-42e4-850c-8131ceb4edbf,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1978,Days of Heaven,4ce2b6bcd514a,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Terrence Malick,6b33a4c4-e455-4f4a-9699-35eec1fd02e8,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1988,Days of the Eclipse,4ce2b79cce368,USSR,bbd7336f-7b34-4646-99b4-f7b201aba883,,,Aleksandr Sokurov,80fc70f4-ae5c-47ad-aa46-8dec19c16ca2,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1993,Dazed and Confused,4ce2b7be79f09,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Richard Linklater,6c788da0-783f-4911-8608-ad614ddbb85e,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1995,Dead Man,4ce2b7dce0860,United Germany,862e77e0-c0fb-4eda-8e6b-92606bab1eab,,,Jim Jarmusch,84507f73-3bca-4359-a523-d7f9b1e86fe0,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1995,Dead Man,4ce2b7dce0860,Japan,e8bca697-96ee-4b74-86e5-59971a40451d,,,Jim Jarmusch,84507f73-3bca-4359-a523-d7f9b1e86fe0,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1995,Dead Man,4ce2b7dce0860,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Jim Jarmusch,84507f73-3bca-4359-a523-d7f9b1e86fe0,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2000,Dead or Alive 2: Birds,4ce2b895e6adb,Japan,e8bca697-96ee-4b74-86e5-59971a40451d,,,Miike Takashi,9523f954-6179-4792-80fe-a56dc31212c5,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1989,Dead Poets Society,4ce2b7949b617,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Peter Weir,2daefff4-2171-4309-952f-ec4940bd12db,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1988,Dead Ringers,4ce2b7949bbfa,Canada,3ad0f5ec-0c0d-496c-887d-3c711f42a067,,,David Cronenberg,524b0b26-7af0-4f54-8e27-877f71c37583,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1988,Dead Ringers,4ce2b7949bbfa,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,David Cronenberg,524b0b26-7af0-4f54-8e27-877f71c37583,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1987,The Dead,4ce2b7093f572,Great Britain,ec456141-205d-4045-a0aa-3393dca2c929,,,John Huston,fc142869-4701-4b7e-9e06-f70602e4547b,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1987,The Dead,4ce2b7093f572,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,John Huston,fc142869-4701-4b7e-9e06-f70602e4547b,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1970,Deadlock,4ce2b709488e6,Israel,bd2271bb-7ae0-49cb-8ad8-1e41c44fa8ba,,,Roland Kick,9e77298c-877a-41c8-9394-0fe6bf1af602,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1968,Death by Hanging,4ce2b6ae47e4e,Japan,e8bca697-96ee-4b74-86e5-59971a40451d,,,Nagisa Oshima,738bacca-72ff-4ff2-bccc-46ccf83acbec,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1971,Death in Venice,4ce2b6b0ce272,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,Luchino Visconti,4be2d5e4-28d0-4755-b375-52942439f43a,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1971,The Death of Maria Malibran,4ce2b77a030e7,,,,,Werner Schroeter,7a28d04c-ce5c-4bd5-a7dd-261768b00f46,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2005,The Death of Mr Lazarescu,4ce2b8b181b6e,Romania,c3d1a870-8176-4301-977b-fa80d0af92b4,,,Cristi Puiu,efc4711a-ef6a-44a4-a2f0-b9beb779242f,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2007,Death of the Land of Encantos,4ce2b8c599b51,Netherlands,2d68dc51-e6e7-428e-aca3-f2a3469280d6,,,Lav Díaz,7d4426fd-0afa-4cc0-88b1-1cdb459d7005,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2007,Death of the Land of Encantos,4ce2b8c599b51,Philippines,d2e5c46e-3321-4171-b878-c43a9bacc013,,,Lav Díaz,7d4426fd-0afa-4cc0-88b1-1cdb459d7005,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2007,Death Proof,4ce2b8c3ae1d4,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Quentin Tarantino,0afab207-1510-4bf4-8934-aa8d2e04a623,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1951,Decision Before Dawn,4ce2b6a89abef,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Anatole Litvak,133b5e4f-3ea7-4f54-98ae-22568bbe85fd,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1970,Deep End,4ce2b6a89cf25,Great Britain,ec456141-205d-4045-a0aa-3393dca2c929,,,Jerzy Skolimowski,e9d7750e-49f7-408e-ac2f-62a4a583f13e,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1975,Deep Red,4ce2b75cae6f8,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,Dario Argento,24ee90d6-780d-41c0-85d9-413f5dd507e7,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1977,The Deer Hunter,4ce2b6bcdaa6f,Great Britain,ec456141-205d-4045-a0aa-3393dca2c929,,,Michael Cimino,df48cdf1-b005-4255-ae7f-d9d2b0c33c4b,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1977,The Deer Hunter,4ce2b6bcdaa6f,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Michael Cimino,df48cdf1-b005-4255-ae7f-d9d2b0c33c4b,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,Dekalog,4f4b9f666e4c8,Poland,c74b8a81-a720-45e7-b73e-07b2c3bb3c85,,,Krzysztof Kieslowski,b99958d5-eb85-4000-bc1c-6f815f7079dd,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1972,Deliverance,4ce2b6a8a39d2,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,John Boorman,8939b5ed-5a84-4cd8-9e3e-5e371682dda6,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1967,"demoiselles de Rochefort, Les",4ce2b6a8a630e,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Jacques Demy,70fdf7c2-2fd8-4899-82c5-211597f37c5d,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1980,Demon Lover Diary,4ce2b6bcdd06c,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Joel DeMott,5f450e87-4c94-4c1d-95f8-ae6c5bb85e0a,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2006,The Departed,4ce2b8b2e6fc9,Hong Kong,e669f5ec-4e38-4dd3-ab5e-24ce0882c166,,,Martin Scorsese,dbdc8cc0-4461-47b1-800f-911ea65108e8,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2006,The Departed,4ce2b8b2e6fc9,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Martin Scorsese,dbdc8cc0-4461-47b1-800f-911ea65108e8,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1966,The Departure,4ce2b6a8a8c20,Belgium,e81816af-ed71-459b-943b-cc1b07af3d1c,,,Jerzy Skolimowski,e9d7750e-49f7-408e-ac2f-62a4a583f13e,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2008,Departures,4ce2b8cdefe75,Japan,e8bca697-96ee-4b74-86e5-59971a40451d,,,Yôjirô Takita,44a2fb76-3874-4a58-9b65-ebcaf7287181,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1951,Der Verlorene,4ce2b6b9c6329,,,,,Peter Lorre,46f0e641-9f07-4f0b-8da9-b13ebc39f374,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1975,Dersu Uzala,4ce2b6a8ac25c,Japan,e8bca697-96ee-4b74-86e5-59971a40451d,,,Akira Kurosawa,d69c353f-cbde-4ea9-89ce-9335be42ec5c,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1975,Dersu Uzala,4ce2b6a8ac25c,USSR,bbd7336f-7b34-4646-99b4-f7b201aba883,,,Akira Kurosawa,d69c353f-cbde-4ea9-89ce-9335be42ec5c,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1921,Destiny,4ce2b6b0df8b4,Germany,44602605-9bf4-4477-aeb4-fc9e4c7785df,,,Fritz Lang,c2682718-f016-4815-afb2-b8f0626d76cf,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1945,Detour,4ce2b6a8bda02,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Edgar G. Ulmer,fee43e0f-cdb2-4c08-8afc-b389d94c8875,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1966,"Deuxième Souffle, Le",4ce2b6a8bf7a8,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Jean-Pierre Melville,8af66acc-3de4-48e0-88b1-00877cf1e12a,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1955,Devdas,4ce2b70b2b559,India,d212face-2dbf-454e-b832-9e91c88618ce,,,Bimal Roy,35e97dfb-d7ea-4981-88de-8ad488f0b47d,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1977,The Devil Probably,4ce2b6bce92a0,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Robert Bresson,ffe277c3-bcfc-41e0-957e-081b92c78c7e,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1967,The Devil Rides Out,4ce2b6a8c44ec,Great Britain,ec456141-205d-4045-a0aa-3393dca2c929,,,Terence Fisher,9626ebd5-859b-4b0d-b939-61cfe2c13a58,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1967,The Devil Rides Out,4ce2b6a8c44ec,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Terence Fisher,9626ebd5-859b-4b0d-b939-61cfe2c13a58,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2001,The Devil's Backbone,4ce2b869d18f9,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,,,Guillermo del Toro,e7e3aeb3-ba09-4924-b6a9-dab50d2d84da,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
2001,The Devil's Backbone,4ce2b869d18f9,Mexico,32966e58-adac-4596-b021-8daa34462999,,,Guillermo del Toro,e7e3aeb3-ba09-4924-b6a9-dab50d2d84da,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1971,The Devils,4ce2b6a8c47c2,Great Britain,ec456141-205d-4045-a0aa-3393dca2c929,,,Ken Russell,f04a679e-f9b8-4385-a9ba-8c5dae9bd7cf,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1955,"Diaboliques, Les",4ce2b6a8cfcb3,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Henri-Georges Clouzot,1d0fdfd6-6e92-4a37-a711-49a801c17124,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1980,Dialogue with a Woman Departed,4ce2b6bce9b90,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,Leo T. Hurwitz,5ef2d6d1-574c-45cb-ae7b-7525739e6af3,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1964,Diamonds of the Night,4ce2b6a8a4e7d,Czechoslovakia,91d91da9-6d98-4368-a4ef-fb6ca81d28cc,,,Jan Nemec,d70b4fc3-d3e1-4c0a-8594-fed64cbcf472,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1946,A Diary for Timothy,4ce2b69ed04b6,Great Britain,ec456141-205d-4045-a0aa-3393dca2c929,,,Humphrey Jennings,efd2832f-3f2a-49d0-869e-ac7377da6460,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1951,Diary of a Country Priest,4ce2b6adac471,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,,,Robert Bresson,ffe277c3-bcfc-41e0-957e-081b92c78c7e,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1921,Die Gezeichneten,4ce2b6a973431,Germany,44602605-9bf4-4477-aeb4-fc9e4c7785df,,,Carl Theodor Dreyer,76f52623-6af8-4fa4-839e-83ae4421f592,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1988,Die Hard,4ce2b794bae55,USA,7fbe7841-a6ac-40c4-ad26-7830c69a268c,,,John McTiernan,ff2e71c0-7d57-4db2-91a7-79a9c11bc175,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1961,A Difficult Life,4ce2b78497901,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,Dino Risi,5e12bf75-8e18-47e7-bada-cf73cb38d5a0,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1998,Dil Se…,4ce2b81877b71,India,d212face-2dbf-454e-b832-9e91c88618ce,,,Mani Ratnam,e11d8448-7833-4bd7-a930-f66d59c6ef95,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1968,Dillinger Is Dead,4ce2b6a8dc8f9,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,,,Marco Ferreri,a6b95b2d-a4cd-4cd0-951a-209094174d84,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
1995,Dilwale Dulhania Le Jayenge,4ce2b7e63fe2b,India,d212face-2dbf-454e-b832-9e91c88618ce,,,Aditya Chopra,556a82bc-c14a-4586-810f-da02ff9c8c25,Unspecified,8329a71b-47a0-47d0-a571-23849ba25243,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
