YEAR,FILM,FILM_ID,COUNTRY,COUNTRY_ID,VOTER,VOTER_ID,DIRECTOR,DIRECTOR_ID,GENDER,GENDER_ID,ROLE,ROLE_ID
,,4ce2b7c9dae2a,,,,314,,,,,,
,,4ce2b6ba49e47,,,,314,,,,,,
,,4ce2b6a6e45a7,,,,368,,,,,,
,,4f4b9a8382524,,,,368,,,,,,
,,4ce2b6b995895,,,,368,,,,,,
,,4ce2b6b9d14d8,,,,368,,,,,,
,,4ce2b6b049967,,,,368,,,,,,
,,4ce2b6b54abdf,,,,368,,,,,,
,,4ce2b6bf3bbfd,,,,368,,,,,,
,,4ce2b6b8908e4,,,,368,,,,,,
,,4ce2b6b81dc84,,,,368,,,,,,
,,4ce2b6b25bb2b,,,,39,,,,,,
,,4ce2b69562aa2,,,,39,,,,,,
,,4ce2b69ac89d8,,,,39,,,,,,
,,4ce2b6a7a801b,,,,39,,,,,,
,,4ce2b6a906793,,,,39,,,,,,
,,4ce2b6ab4237b,,,,39,,,,,,
,,4ce2b6af6aedd,,,,39,,,,,,
,,4ce2b75f1c842,,,,39,,,,,,
,,4ce2b6b3ec3fe,,,,39,,,,,,
,,4ce2b6bb69196,,,,39,,,,,,
,,4ce2b6a5de39f,,,,1039,,,,,,
,,4ce2b88779e05,,,,1039,,,,,,
,,4ce2b69415af8,,,,1039,,,,,,
,,4ce2b6bd80c5b,,,,1039,,,,,,
,,4ce2b7f59f509,,,,1039,,,,,,
,,4ce2b6bbda06f,,,,1039,,,,,,
,,4ce2b6b9d14d8,,,,1039,,,,,,
,,4ce2b6b39fc24,,,,1039,,,,,,
,,4ce2b7691925a,,,,1039,,,,,,
,,4ce2b6b9450a5,,,,138,,,,,,
,,4ce2b6a7a801b,,,,138,,,,,,
,,4ce2b6bbbab86,,,,138,,,,,,
,,4ce2b7219ffd8,,,,138,,,,,,
,,4ce2b8485aac9,,,,138,,,,,,
,,4ce2b6b1ed5b4,,,,138,,,,,,
,,4ce2b6b209ea3,,,,138,,,,,,
,,4ce2b6b48f642,,,,138,,,,,,
,,4ce2b6b7568ee,,,,138,,,,,,
,,4ce2b6b6466ce,,,,138,,,,,,
,,4ce2b6bbb8e51,,,,1005,,,,,,
,,4ce2b6b94f8e8,,,,1005,,,,,,
,,4ce2b6ab03131,,,,1005,,,,,,
,,4ce2b6aec1d37,,,,1005,,,,,,
,,4ce2b6bbbdd5d,,,,1005,,,,,,
,,4ce2b73f2ec00,,,,1005,,,,,,
,,4ce2b6b10f03e,,,,1005,,,,,,
,,4ce2b752105a2,,,,1005,,,,,,
,,4ce2b6b8908e4,,,,1005,,,,,,
,,4ce2b6bb1c553,,,,1005,,,,,,
,,4ce2b7c96a012,,,,552,,,,,,
,,4ce2b6f6c85c4,,,,552,,,,,,
,,4ce2b6a9624ac,,,,552,,,,,,
,,4ce2b6b7d56bb,,,,552,,,,,,
,,4ce2b6af676ee,,,,552,,,,,,
,,4ce2b6a7da289,,,,552,,,,,,
,,4ce2b6b008211,,,,552,,,,,,
,,4ce2b6b22e4cd,,,,552,,,,,,
,,4ce2b6b53e6c0,,,,552,,,,,,
,,4ce2b76c082e5,,,,552,,,,,,
,,4ce2b6ba1935d,,,,45,,,,,,
,,4ce2b6bbaea80,,,,45,,,,,,
,,4ce2b6a21d217,,,,45,,,,,,
,,4ce2b6b0511e9,,,,45,,,,,,
,,4ce2b76077257,,,,45,,,,,,
,,4ce2b6b54abdf,,,,45,,,,,,
,,4ce2b6b7568ee,,,,45,,,,,,
,,4ce2b6b94daff,,,,45,,,,,,
,,4ce2b6b9caca4,,,,45,,,,,,
,,4ce2b6a635f83,,,,623,,,,,,
,,4ce2b85bbfe0f,,,,623,,,,,,
,,4ce2b6ab03131,,,,623,,,,,,
,,4ce2b6accac8a,,,,623,,,,,,
,,4ce2b6aa852fc,,,,623,,,,,,
,,4ce2b6a7da289,,,,623,,,,,,
,,4ce2b6b143f57,,,,623,,,,,,
,,4ce2b6b392e27,,,,623,,,,,,
,,4ce2b7c5c1618,,,,623,,,,,,
,,4ce2b6b8908e4,,,,623,,,,,,
,,4ce2b6b25bb2b,,,,137,,,,,,
,,4ce2b6a6e45a7,,,,137,,,,,,
,,4ce2b6a7a801b,,,,137,,,,,,
,,4ce2b6bb90873,,,,137,,,,,,
,,4ce2b754db651,,,,137,,,,,,
,,4ce2b6b2deaa5,,,,137,,,,,,
,,4ce2b6b3ec3fe,,,,137,,,,,,
,,4ce2b7d2993a2,,,,137,,,,,,
,,4ce2b6b8908e4,,,,137,,,,,,
,,4ce2b6b9caca4,,,,137,,,,,,
,,4ce2b8e06966e,,,,1106,,,,,,
,,4ce2b797ce50b,,,,1106,,,,,,
,,4ce2b87fc5ceb,,,,1106,,,,,,
,,4ce2b812f0baf,,,,1106,,,,,,
,,4ce2b6ac979d2,,,,1106,,,,,,
,,4ce2b7cb68c05,,,,1106,,,,,,
,,4ce2b8cb65a27,,,,1106,,,,,,
,,4ce2b7e70fc51,,,,1106,,,,,,
,,4ce2b895e2bc8,,,,1106,,,,,,
,,4ce2b76b0507b,,,,1106,,,,,,
,,4ce2b6b25bb2b,,,,772,,,,,,
,,4ce2b6b346033,,,,772,,,,,,
,,4ce2b6a68bd9d,,,,772,,,,,,
,,4ce2b6f695fc4,,,,772,,,,,,
,,4ce2b6a7a801b,,,,772,,,,,,
,,4ce2b6bbaea80,,,,772,,,,,,
,,4ce2b6bbbdd5d,,,,772,,,,,,
,,4ce2b6b2deaa5,,,,772,,,,,,
,,4ce2b6b310bc0,,,,772,,,,,,
,,4ce2b6b8908e4,,,,772,,,,,,
,,4ce2b6b7433c1,,,,209,,,,,,
,,4ce2b6bc053b7,,,,209,,,,,,
,,4ce2b79314351,,,,209,,,,,,
,,4ce2b6aae85f3,,,,209,,,,,,
,,4ce2b752105a2,,,,209,,,,,,
,,4ce2b6b30995b,,,,209,,,,,,
,,4ce2b6b61b4e8,,,,209,,,,,,
,,4ce2b76e98a5c,,,,209,,,,,,
,,4ce2b7c1b7f0d,,,,209,,,,,,
,,4ce2b6b8908e4,,,,209,,,,,,
,,4ce2b6b9450a5,,,,373,,,,,,
,,4ce2b6a673516,,,,373,,,,,,
,,4ce2b6ffc05d8,,,,373,,,,,,
,,4ce2b79699b07,,,,373,,,,,,
,,4ce2b6af6aedd,,,,373,,,,,,
,,4ce2b6a7da289,,,,373,,,,,,
,,4ce2b6b3291db,,,,373,,,,,,
,,4ce2b6b7568ee,,,,373,,,,,,
,,4ce2b7faa60e1,,,,373,,,,,,
,,4ce2b6b9caca4,,,,373,,,,,,
,,4ce2b6f19c7e7,,,,1045,,,,,,
,,4ce2b7dda7007,,,,1045,,,,,,
,,4ce2b83279e3f,,,,1045,,,,,,
,,4ce2b7bc872f5,,,,1045,,,,,,
,,4ce2b6accac8a,,,,1045,,,,,,
,,4ce2b80cbfed8,,,,1045,,,,,,
,,4ce2b8379038e,,,,1045,,,,,,
,,4ce2b7be990ee,,,,1045,,,,,,
,,4ce2b799d35c1,,,,1045,,,,,,
,,4ce2b6b94daff,,,,1045,,,,,,
,,4ce2b6a5551ac,,,,868,,,,,,
,,4ce2b6a91da80,,,,868,,,,,,
,,4ce2b6aa3733f,,,,868,,,,,,
,,4ce2b8a68766f,,,,868,,,,,,
,,4ce2b81640fd5,,,,868,,,,,,
,,4ce2b6b337ac0,,,,868,,,,,,
,,4ce2b76e98a5c,,,,868,,,,,,
,,4ce2b6b8bc241,,,,868,,,,,,
,,4ce2b8949cd20,,,,868,,,,,,
,,4ce2b6a68bd9d,,,,129,,,,,,
,,4ce2b6bfd1ebb,,,,129,,,,,,
,,4ce2b6ab4237b,,,,129,,,,,,
,,4ce2b721151ac,,,,129,,,,,,
,,4ce2b6ad028a9,,,,129,,,,,,
,,4ce2b6af6aedd,,,,129,,,,,,
,,4ce2b6b47f860,,,,129,,,,,,
,,4ce2b6bf3bbfd,,,,129,,,,,,
,,4ce2b6b7568ee,,,,129,,,,,,
,,4ce2b6b8bc241,,,,129,,,,,,
,,4ce2b6b0df8b4,,,,150,,,,,,
,,4ce2b8044ea18,,,,150,,,,,,
,,4ce2b7368e57c,,,,150,,,,,,
,,4ce2b6b0d6787,,,,150,,,,,,
,,4ce2b6b337ac0,,,,150,,,,,,
,,4ce2b6b5b13f5,,,,150,,,,,,
,,4ce2b77abc3b1,,,,150,,,,,,
,,4ce2b6b38fc80,,,,150,,,,,,
,,4ce2b6b9caca4,,,,150,,,,,,
,,4ce2b891e0fe5,,,,150,,,,,,
,,4ce2b6a776274,,,,648,,,,,,
,,4ce2b6bd4e3ec,,,,648,,,,,,
,,4ce2b6ad3f0ec,,,,648,,,,,,
,,4ce2b73116007,,,,648,,,,,,
,,4ce2b69e57fec,,,,648,,,,,,
,,4ce2b760e743a,,,,648,,,,,,
,,4ce2b81811eb0,,,,648,,,,,,
,,4ce2b69593482,,,,648,,,,,,
,,4ce2b6ba49e47,,,,648,,,,,,
,,4ce2b69562aa2,,,,1059,,,,,,
,,4ce2b8221f558,,,,1059,,,,,,
,,4ce2b6ab42667,,,,1059,,,,,,
,,4ce2b8485aac9,,,,1059,,,,,,
,,4ce2b81fe24cb,,,,1059,,,,,,
,,4ce2b83847d22,,,,1059,,,,,,
,,4ce2b74a0e043,,,,1059,,,,,,
,,4ce2b6b39fc24,,,,1059,,,,,,
,,4ce2b7c5c1618,,,,1059,,,,,,
,,4ce2b6b7bc1b8,,,,1059,,,,,,
,,4ce2b6b501426,,,,204,,,,,,
,,4ce2b740d3924,,,,204,,,,,,
,,4ce2b6bb90873,,,,204,,,,,,
,,4ce2b797b88b7,,,,204,,,,,,
,,4ce2b6b50a0d5,,,,204,,,,,,
,,4ce2b6b54abdf,,,,204,,,,,,
,,4ce2b76ccb454,,,,204,,,,,,
,,4ce2b6b999bde,,,,204,,,,,,
,,4ce2b848e226c,,,,204,,,,,,
,,4ce2b79d52351,,,,204,,,,,,
,,4ce2b6b4f1afc,,,,178,,,,,,
,,4ce2b6a7a801b,,,,178,,,,,,
,,4ce2b7a39630e,,,,178,,,,,,
,,4ce2b70696ace,,,,178,,,,,,
,,4ce2b6a7da289,,,,178,,,,,,
,,4ce2b6afe44fd,,,,178,,,,,,
,,4ce2b6be8ccf5,,,,178,,,,,,
,,4ce2b75c2a5c0,,,,178,,,,,,
,,4ce2b76b0507b,,,,178,,,,,,
,,4ce2b6b9caca4,,,,178,,,,,,
,,4ce2b6a439bc9,,,,17,,,,,,
,,4f4b9a8382524,,,,17,,,,,,
,,4ce2b6aae85f3,,,,17,,,,,,
,,4ce2b6e31bcf4,,,,17,,,,,,
,,4ce2b6af8f820,,,,17,,,,,,
,,4ce2b6b2a3772,,,,17,,,,,,
,,4ce2b754db651,,,,17,,,,,,
,,4ce2b6b8908e4,,,,17,,,,,,
,,4ce2b6b94daff,,,,17,,,,,,
,,4ce2b8c558b63,,,,17,,,,,,
,,4ce2b7db82234,,,,539,,,,,,
,,4ce2b6a52249e,,,,539,,,,,,
,,4ce2b6f6c85c4,,,,539,,,,,,
,,4ce2b6a7a801b,,,,539,,,,,,
,,4ce2b6a943938,,,,539,,,,,,
,,4ce2b71208b72,,,,539,,,,,,
,,4ce2b6ad0c120,,,,539,,,,,,
,,4ce2b7cb68c05,,,,539,,,,,,
,,4ce2b6bb90873,,,,539,,,,,,
,,4ce2b6b310bc0,,,,539,,,,,,
,,4ce2b6a44b82c,,,,183,,,,,,
,,4ce2b6c020031,,,,183,,,,,,
,,4ce2b6a9624ac,,,,183,,,,,,
,,4ce2b6aa79614,,,,183,,,,,,
,,4ce2b6a498bd1,,,,183,,,,,,
,,4ce2b6a21d217,,,,183,,,,,,
,,4ce2b6b310bc0,,,,183,,,,,,
,,4ce2b6b7568ee,,,,183,,,,,,
,,4ce2b6b9caca4,,,,183,,,,,,
,,4ce2b6b9efb3b,,,,183,,,,,,
,,4ce2b6a439bc9,,,,292,,,,,,
,,4ce2b6f24787d,,,,292,,,,,,
,,4ce2b6e73c109,,,,292,,,,,,
,,4ce2b6a926e5b,,,,292,,,,,,
,,4ce2b7b9372f0,,,,292,,,,,,
,,4ce2b6e31bcf4,,,,292,,,,,,
,,4ce2b7ae5cbf0,,,,292,,,,,,
,,4ce2b6bf360f4,,,,292,,,,,,
,,4ce2b76b0507b,,,,292,,,,,,
,,4ce2b6bad3a0d,,,,292,,,,,,
,,4ce2b717f10d3,,,,1064,,,,,,
,,4ce2b7f5aa12a,,,,1064,,,,,,
,,4ce2b69415af8,,,,1064,,,,,,
,,4ce2b79ec3b22,,,,1064,,,,,,
,,4ce2b7e195703,,,,1064,,,,,,
,,4ce2b73f2ec00,,,,1064,,,,,,
,,4ce2b865af136,,,,1064,,,,,,
,,4ce2b6b13ea6d,,,,1064,,,,,,
,,4ce2b8db92d5d,,,,752,,,,,,
,,4ce2b6a91da80,,,,752,,,,,,
,,4ce2b871173df,,,,752,,,,,,
,,4ce2b7deca58c,,,,752,,,,,,
,,4ce2b8137c327,,,,752,,,,,,
,,4ce2b6ab13b2e,,,,752,,,,,,
,,4ce2b7234f9b8,,,,752,,,,,,
,,4ce2b8485aac9,,,,752,,,,,,
,,4ce2b73116007,,,,752,,,,,,
,,4ce2b6adf17e2,,,,752,,,,,,
,,4ce2b6b25bb2b,,,,925,,,,,,
,,4ce2b6f24787d,,,,925,,,,,,
,,4f4ba027cd5d7,,,,925,,,,,,
,,4ce2b6b323459,,,,925,,,,,,
,,4ce2b6b669240,,,,925,,,,,,
,,4ce2b6b774f0f,,,,925,,,,,,
,,4ce2b6b824610,,,,925,,,,,,
,,4ce2b6b957263,,,,925,,,,,,
,,4ce2b7db425b7,,,,925,,,,,,
,,4ce2b6b9caca4,,,,925,,,,,,
,,4ce2b6b4b0e0c,,,,132,,,,,,
,,4ce2b7a726697,,,,132,,,,,,
,,4ce2b69562aa2,,,,132,,,,,,
,,4ce2b6ab42667,,,,132,,,,,,
,,4ce2b8bf3c780,,,,132,,,,,,
,,4ce2b6aea50ea,,,,132,,,,,,
,,4ce2b6b688abd,,,,132,,,,,,
,,4ce2b6b738e6d,,,,132,,,,,,
,,4ce2b84002117,,,,132,,,,,,
,,4ce2b6b25bb2b,,,,779,,,,,,
,,4f4b9f666e4c8,,,,779,,,,,,
,,4ce2b6ab42667,,,,779,,,,,,
,,4ce2b6bbbf1e2,,,,779,,,,,,
,,4ce2b752105a2,,,,779,,,,,,
,,4ce2b6b5b6382,,,,779,,,,,,
,,4ce2b6b7568ee,,,,779,,,,,,
,,4ce2b6b757144,,,,779,,,,,,
,,4ce2b6b8908e4,,,,779,,,,,,
,,4ce2b848e226c,,,,779,,,,,,
,,4ce2b6b3b75b7,,,,78,,,,,,
,,4ce2b6bbedecf,,,,78,,,,,,
,,4ce2b7dc0c7cb,,,,78,,,,,,
,,4ce2b6a66b375,,,,78,,,,,,
,,4ce2b734329b0,,,,78,,,,,,
,,4ce2b6ab6f1c7,,,,78,,,,,,
,,4ce2b6b049967,,,,78,,,,,,
,,4ce2b7c5c1618,,,,78,,,,,,
,,4ce2b7c1b61df,,,,78,,,,,,
,,4ce2b7827d1aa,,,,78,,,,,,
,,4ce2b6bc053b7,,,,122,,,,,,
,,4ce2b69aedb78,,,,122,,,,,,
,,4ce2b82020179,,,,122,,,,,,
,,4ce2b7e63fe2b,,,,122,,,,,,
,,4ce2b693ec5ed,,,,122,,,,,,
,,4ce2b7bbf047a,,,,122,,,,,,
,,4ce2b7c5c1618,,,,122,,,,,,
,,4ce2b8d705a83,,,,122,,,,,,
,,4ce2b6b9caca4,,,,122,,,,,,
,,4ce2b79763784,,,,122,,,,,,
,,4ce2b6ace5f91,,,,275,,,,,,
,,4ce2b69a3415f,,,,275,,,,,,
,,4ce2b6a44b82c,,,,275,,,,,,
,,4ce2b6a476a8b,,,,275,,,,,,
,,4ce2b6a78d5ab,,,,275,,,,,,
,,4ce2b6aaeb539,,,,275,,,,,,
,,4ce2b6af779a6,,,,275,,,,,,
,,4ce2b6b5c4f6e,,,,275,,,,,,
,,4ce2b6b7568ee,,,,275,,,,,,
,,4ce2b6b9caca4,,,,275,,,,,,
,,4ce2b6a6cee75,,,,258,,,,,,
,,4ce2b69562aa2,,,,258,,,,,,
,,4ce2b6a6e45a7,,,,258,,,,,,
,,4ce2b6a673516,,,,258,,,,,,
,,4ce2b82020179,,,,258,,,,,,
,,4ce2b6a9cb124,,,,258,,,,,,
,,4ce2b6e31e32e,,,,258,,,,,,
,,4ce2b6b39fc24,,,,258,,,,,,
,,4ce2b6b7568ee,,,,258,,,,,,
,,4ce2b6bad3a0d,,,,258,,,,,,
,,4ce2b6a476a8b,,,,185,,,,,,
,,4ce2b8203c690,,,,185,,,,,,
,,4ce2b7dda7007,,,,185,,,,,,
,,4ce2b7949bbfa,,,,185,,,,,,
,,4ce2b7b9372f0,,,,185,,,,,,
,,4ce2b73f2ec00,,,,185,,,,,,
,,4ce2b6b26aca5,,,,185,,,,,,
,,4ce2b6f9d7213,,,,185,,,,,,
,,4ce2b6b6036b6,,,,185,,,,,,
,,4ce2b83f86eb2,,,,185,,,,,,
,,4ce2b6a439bc9,,,,308,,,,,,
,,4ce2b6a530c3e,,,,308,,,,,,
,,4ce2b6bfd1ebb,,,,308,,,,,,
,,4ce2b6a78d5ab,,,,308,,,,,,
,,4ce2b794e6dfb,,,,308,,,,,,
,,4ce2b6ab4237b,,,,308,,,,,,
,,4ce2b6b54abdf,,,,308,,,,,,
,,4ce2b6e321cf2,,,,308,,,,,,
,,4ce2b6b757144,,,,308,,,,,,
,,4ce2b6b7bc1b8,,,,308,,,,,,
,,4ce2b70185ec6,,,,1205,,,,,,
,,4ce2b6bbb8e51,,,,1205,,,,,,
,,4ce2b779dd367,,,,1205,,,,,,
,,4ce2b6a7a801b,,,,1205,,,,,,
,,4ce2b6c010eb7,,,,1205,,,,,,
,,4ce2b6bf360f4,,,,1205,,,,,,
,,4ce2b6bf4e912,,,,1205,,,,,,
,,4ce2b6b824610,,,,1205,,,,,,
,,4ce2b6bf2249d,,,,1205,,,,,,
,,4ce2b76e0637d,,,,1205,,,,,,
,,4ce2b6f24787d,,,,121,,,,,,
,,4ce2b6a68bd9d,,,,121,,,,,,
,,4ce2b6b1a3be1,,,,121,,,,,,
,,4ce2b6bdafb40,,,,121,,,,,,
,,4ce2b73116007,,,,121,,,,,,
,,4ce2b6adf17e2,,,,121,,,,,,
,,4ce2b736ee9c0,,,,121,,,,,,
,,4ce2b6aec1d37,,,,121,,,,,,
,,4ce2b6b0210f1,,,,121,,,,,,
,,4ce2b6b8908e4,,,,121,,,,,,
,,4ce2b6a54c395,,,,24,,,,,,
,,4ce2b8203c690,,,,24,,,,,,
,,4ce2b7a39630e,,,,24,,,,,,
,,4ce2b6aadb03d,,,,24,,,,,,
,,4ce2b6ad7b33b,,,,24,,,,,,
,,4ce2b6b1ca76f,,,,24,,,,,,
,,4ce2b6b50a0d5,,,,24,,,,,,
,,4ce2b6b6036b6,,,,24,,,,,,
,,4ce2b6b883465,,,,24,,,,,,
,,4ce2b6d46b377,,,,24,,,,,,
,,4ce2b6a439bc9,,,,390,,,,,,
,,4ce2b6a44b82c,,,,390,,,,,,
,,4ce2b6a7a801b,,,,390,,,,,,
,,4ce2b83279e3f,,,,390,,,,,,
,,4ce2b73116007,,,,390,,,,,,
,,4ce2b8379038e,,,,390,,,,,,
,,4ce2b6b41d658,,,,390,,,,,,
,,4ce2b6b7568ee,,,,390,,,,,,
,,4ce2b6b8908e4,,,,390,,,,,,
,,4ce2b6b9caca4,,,,390,,,,,,
,,4ce2b6c04cde4,,,,1083,,,,,,
,,4ce2b82020179,,,,1083,,,,,,
,,4ce2b71208b72,,,,1083,,,,,,
,,4ce2b89c8eb89,,,,1083,,,,,,
,,4ce2b8a6904b1,,,,1083,,,,,,
,,4ce2b6b263ca5,,,,1083,,,,,,
,,4ce2b765f258a,,,,1083,,,,,,
,,4ce2b6a99de5f,,,,1083,,,,,,
,,4ce2b6b73ddc5,,,,1083,,,,,,
,,4ce2b6b3571c6,,,,1083,,,,,,
,,4ce2b6bf4befa,,,,549,,,,,,
,,4ce2b6f550612,,,,549,,,,,,
,,4ce2b721f065a,,,,549,,,,,,
,,4ce2b79674d0e,,,,549,,,,,,
,,4ce2b74e11d41,,,,549,,,,,,
,,4ce2b6a754af6,,,,549,,,,,,
,,4ce2b6b3e64d3,,,,549,,,,,,
,,4ce2b6b461386,,,,549,,,,,,
,,4ce2b765aa1d5,,,,549,,,,,,
,,4ce2b6b5b13f5,,,,549,,,,,,
,,4ce2b6b25bb2b,,,,358,,,,,,
,,4ce2b6b4b0e0c,,,,358,,,,,,
,,4ce2b6f695fc4,,,,358,,,,,,
,,4ce2b6a7a801b,,,,358,,,,,,
,,4ce2b6a991cdc,,,,358,,,,,,
,,4ce2b6bbbf1e2,,,,358,,,,,,
,,4ce2b6b2deaa5,,,,358,,,,,,
,,4ce2b6b3ec3fe,,,,358,,,,,,
,,4ce2b7e680583,,,,358,,,,,,
,,4ce2b6b9efb3b,,,,358,,,,,,
,,4ce2b6ab03131,,,,744,,,,,,
,,4ce2b79ec3b22,,,,744,,,,,,
,,4ce2b8485aac9,,,,744,,,,,,
,,4ce2b6af8f820,,,,744,,,,,,
,,4ce2b6b41d658,,,,744,,,,,,
,,4ce2b6b54abdf,,,,744,,,,,,
,,4ce2b76b0507b,,,,744,,,,,,
,,4ce2b6b8908e4,,,,744,,,,,,
,,4ce2b6b9caca4,,,,744,,,,,,
,,4ce2b6a54c395,,,,105,,,,,,
,,4ce2b69ac89d8,,,,105,,,,,,
,,4ce2b6ffc05d8,,,,105,,,,,,
,,4ce2b803e5b2f,,,,105,,,,,,
,,4ce2b80cbfed8,,,,105,,,,,,
,,4ce2b73368f46,,,,105,,,,,,
,,4ce2b6b03bb00,,,,105,,,,,,
,,4ce2b6b0511e9,,,,105,,,,,,
,,4ce2b797c7731,,,,105,,,,,,
,,4ce2b6ba49e47,,,,105,,,,,,
,,4ce2b6f24787d,,,,53,,,,,,
,,4ce2b6f5b2e41,,,,53,,,,,,
,,4ce2b7dda7007,,,,53,,,,,,
,,4ce2b71208b72,,,,53,,,,,,
,,4ce2b6ae1daad,,,,53,,,,,,
,,4ce2b6b02dc27,,,,53,,,,,,
,,4ce2b6b06e2b2,,,,53,,,,,,
,,4ce2b754db651,,,,53,,,,,,
,,4ce2b6b3ec3fe,,,,53,,,,,,
,,4ce2b6b9caca4,,,,53,,,,,,
,,4ce2b6b4f1afc,,,,478,,,,,,
,,4ce2b6a68bd9d,,,,478,,,,,,
,,4ce2b6bfd1ebb,,,,478,,,,,,
,,4ce2b79ed25d8,,,,478,,,,,,
,,4ce2b6ba1935d,,,,478,,,,,,
,,4ce2b6b26aca5,,,,478,,,,,,
,,4ce2b6b2d8659,,,,478,,,,,,
,,4ce2b6b7568ee,,,,478,,,,,,
,,4ce2b6b81dc84,,,,478,,,,,,
,,4ce2b6b9caca4,,,,478,,,,,,
,,4ce2b6a8be619,,,,387,,,,,,
,,4ce2b71c3b037,,,,387,,,,,,
,,4ce2b6b94bfaa,,,,387,,,,,,
,,4ce2b73116007,,,,387,,,,,,
,,4ce2b6a2a2062,,,,387,,,,,,
,,4ce2b75961dc4,,,,387,,,,,,
,,4ce2b6b337dac,,,,387,,,,,,
,,4ce2b763d5f03,,,,387,,,,,,
,,4ce2b70b25114,,,,387,,,,,,
,,4ce2b6bb4c8e5,,,,387,,,,,,
,,4ce2b6edeeb13,,,,1027,,,,,,
,,4ce2b791d5a7c,,,,1027,,,,,,
,,4ce2b6b94f5ad,,,,1027,,,,,,
,,4ce2b6aa95af5,,,,1027,,,,,,
,,4ce2b6adf17e2,,,,1027,,,,,,
,,4ce2b6b81dc84,,,,1027,,,,,,
,,4ce2b8331649f,,,,1027,,,,,,
,,4ce2b8c358687,,,,1027,,,,,,
,,4ce2b6b295aa3,,,,1027,,,,,,
,,4ce2b6bb2414d,,,,1027,,,,,,
,,4ce2b6b7433c1,,,,237,,,,,,
,,4ce2b6bc5b9e4,,,,237,,,,,,
,,4ce2b696e115a,,,,237,,,,,,
,,4ce2b6be792c1,,,,237,,,,,,
,,4ce2b6ad7b33b,,,,237,,,,,,
,,4ce2b6b763184,,,,237,,,,,,
,,4ce2b6b77f474,,,,237,,,,,,
,,4ce2b72a49470,,,,237,,,,,,
,,4ce2b6e140ffe,,,,237,,,,,,
,,4ce2b79ed25d8,,,,124,,,,,,
,,4ce2b7b4c238b,,,,124,,,,,,
,,4ce2b6ab4237b,,,,124,,,,,,
,,4ce2b6a498bd1,,,,124,,,,,,
,,4ce2b74e17b2b,,,,124,,,,,,
,,4ce2b6b41d658,,,,124,,,,,,
,,4ce2b6b54abdf,,,,124,,,,,,
,,4ce2b78d95bbe,,,,124,,,,,,
,,4ce2b6b9caca4,,,,124,,,,,,
,,4ce2b6a44b82c,,,,485,,,,,,
,,4ce2b6aa4049b,,,,485,,,,,,
,,4ce2b71ec6947,,,,485,,,,,,
,,4ce2b6a21d217,,,,485,,,,,,
,,4ce2b6b2b59cc,,,,485,,,,,,
,,4ce2b6b41d658,,,,485,,,,,,
,,4ce2b763d5f03,,,,485,,,,,,
,,4ce2b76b0507b,,,,485,,,,,,
,,4ce2b70b25114,,,,485,,,,,,
,,4ce2b6b9caca4,,,,485,,,,,,
,,4ce2b6b7433c1,,,,914,,,,,,
,,4ce2b6a9624ac,,,,914,,,,,,
,,4ce2b6ab4237b,,,,914,,,,,,
,,4ce2b721151ac,,,,914,,,,,,
,,4ce2b6af6aedd,,,,914,,,,,,
,,4ce2b6b25273e,,,,914,,,,,,
,,4ce2b6b41d658,,,,914,,,,,,
,,4ce2b8a69d6fb,,,,914,,,,,,
,,4ce2b6b90d54d,,,,914,,,,,,
,,4ce2b79e253f5,,,,914,,,,,,
,,4ce2b6bfcff00,,,,1074,,,,,,
,,4ce2b6c04cde4,,,,1074,,,,,,
,,4ce2b7860f712,,,,1074,,,,,,
,,4ce2b6a765ec1,,,,1074,,,,,,
,,4ce2b6ad0c120,,,,1074,,,,,,
,,4ce2b6aa852fc,,,,1074,,,,,,
,,4ce2b6ae29aee,,,,1074,,,,,,
,,4ce2b6b39cd44,,,,1074,,,,,,
,,4ce2b765f258a,,,,1074,,,,,,
,,4ce2b6b774f0f,,,,1074,,,,,,
,,4ce2b6a612077,,,,1133,,,,,,
,,4ce2b6a78d5ab,,,,1133,,,,,,
,,4ce2b6a7a801b,,,,1133,,,,,,
,,4ce2b6a7e0681,,,,1133,,,,,,
,,4ce2b6ab4237b,,,,1133,,,,,,
,,4ce2b737a3887,,,,1133,,,,,,
,,4ce2b6b15b9f7,,,,1133,,,,,,
,,4ce2b6b41d658,,,,1133,,,,,,
,,4ce2b6b757144,,,,1133,,,,,,
,,4ce2b6b898cee,,,,1133,,,,,,
,,4ce2b8203c690,,,,996,,,,,,
,,4ce2b6a712b88,,,,996,,,,,,
,,4ce2b79ec3b22,,,,996,,,,,,
,,4ce2b73116007,,,,996,,,,,,
,,4ce2b6b9d14d8,,,,996,,,,,,
,,4ce2b6b060e47,,,,996,,,,,,
,,4ce2b74c67bc2,,,,996,,,,,,
,,4ce2b75a75449,,,,996,,,,,,
,,4ce2b75f8fb6f,,,,996,,,,,,
,,4ce2b6b8908e4,,,,996,,,,,,
,,4ce2b6bc285f7,,,,851,,,,,,
,,4ce2b6a8a4e7d,,,,851,,,,,,
,,4ce2b69415af8,,,,851,,,,,,
,,4ce2b8b17e6c2,,,,851,,,,,,
,,4ce2b740d3924,,,,851,,,,,,
,,4ce2b6bb90873,,,,851,,,,,,
,,4ce2b6b1d6c75,,,,851,,,,,,
,,4ce2b7bd6fef6,,,,851,,,,,,
,,4ce2b8c6518bb,,,,851,,,,,,
